client_id,Delinquent90
75000,0.04666666666666667
75001,0.63
75002,0.0
75003,0.14
75004,0.0
75005,0.04666666666666667
75006,0.006666666666666667
75007,0.0033333333333333335
75008,0.02
75009,0.06666666666666667
75010,0.2
75011,0.01
75012,0.08333333333333333
75013,0.006666666666666667
75014,0.36666666666666664
75015,0.27666666666666667
75016,0.17333333333333334
75017,0.06666666666666667
75018,0.0
75019,0.12333333333333334
75020,0.013333333333333334
75021,0.06666666666666667
75022,0.10666666666666667
75023,0.0033333333333333335
75024,0.07333333333333333
75025,0.19333333333333333
75026,0.006666666666666667
75027,0.0
75028,0.02666666666666667
75029,0.0033333333333333335
75030,0.013333333333333334
75031,0.0
75032,0.023333333333333334
75033,0.043333333333333335
75034,0.0033333333333333335
75035,0.0
75036,0.006666666666666667
75037,0.0
75038,0.0
75039,0.13
75040,0.01
75041,0.013333333333333334
75042,0.0
75043,0.0033333333333333335
75044,0.023333333333333334
75045,0.09333333333333334
75046,0.006666666666666667
75047,0.016666666666666666
75048,0.17333333333333334
75049,0.17333333333333334
75050,0.0
75051,0.0
75052,0.24666666666666667
75053,0.006666666666666667
75054,0.023333333333333334
75055,0.02666666666666667
75056,0.01
75057,0.08666666666666667
75058,0.023333333333333334
75059,0.09
75060,0.20666666666666667
75061,0.0
75062,0.08666666666666667
75063,0.0
75064,0.043333333333333335
75065,0.016666666666666666
75066,0.02666666666666667
75067,0.02
75068,0.04
75069,0.0033333333333333335
75070,0.03333333333333333
75071,0.07
75072,0.03666666666666667
75073,0.043333333333333335
75074,0.11666666666666667
75075,0.013333333333333334
75076,0.006666666666666667
75077,0.06666666666666667
75078,0.13
75079,0.0
75080,0.013333333333333334
75081,0.21
75082,0.0033333333333333335
75083,0.03333333333333333
75084,0.0033333333333333335
75085,0.013333333333333334
75086,0.03666666666666667
75087,0.01
75088,0.0
75089,0.023333333333333334
75090,0.0
75091,0.03333333333333333
75092,0.12666666666666668
75093,0.0
75094,0.01
75095,0.04
75096,0.0033333333333333335
75097,0.023333333333333334
75098,0.023333333333333334
75099,0.07666666666666666
75100,0.09333333333333334
75101,0.01
75102,0.0
75103,0.016666666666666666
75104,0.14
75105,0.09
75106,0.013333333333333334
75107,0.04666666666666667
75108,0.0033333333333333335
75109,0.006666666666666667
75110,0.0033333333333333335
75111,0.08666666666666667
75112,0.0
75113,0.006666666666666667
75114,0.0
75115,0.03333333333333333
75116,0.0
75117,0.0
75118,0.013333333333333334
75119,0.29
75120,0.006666666666666667
75121,0.06333333333333334
75122,0.0
75123,0.15
75124,0.0033333333333333335
75125,0.006666666666666667
75126,0.0
75127,0.01
75128,0.15
75129,0.03666666666666667
75130,0.17
75131,0.02
75132,0.31666666666666665
75133,0.0033333333333333335
75134,0.22666666666666666
75135,0.04
75136,0.15
75137,0.0
75138,0.006666666666666667
75139,0.09666666666666666
75140,0.0
75141,0.006666666666666667
75142,0.07333333333333333
75143,0.016666666666666666
75144,0.10666666666666667
75145,0.4533333333333333
75146,0.15333333333333332
75147,0.0
75148,0.09333333333333334
75149,0.02
75150,0.33
75151,0.006666666666666667
75152,0.14
75153,0.02666666666666667
75154,0.006666666666666667
75155,0.01
75156,0.0033333333333333335
75157,0.0
75158,0.0033333333333333335
75159,0.013333333333333334
75160,0.05333333333333334
75161,0.023333333333333334
75162,0.28
75163,0.013333333333333334
75164,0.0033333333333333335
75165,0.0
75166,0.06666666666666667
75167,0.09333333333333334
75168,0.023333333333333334
75169,0.02
75170,0.14
75171,0.03666666666666667
75172,0.07
75173,0.01
75174,0.006666666666666667
75175,0.006666666666666667
75176,0.03666666666666667
75177,0.0033333333333333335
75178,0.0
75179,0.02666666666666667
75180,0.0
75181,0.12333333333333334
75182,0.06666666666666667
75183,0.0033333333333333335
75184,0.35
75185,0.05333333333333334
75186,0.08
75187,0.0
75188,0.05
75189,0.0
75190,0.08666666666666667
75191,0.03333333333333333
75192,0.043333333333333335
75193,0.006666666666666667
75194,0.37666666666666665
75195,0.0
75196,0.08333333333333333
75197,0.05333333333333334
75198,0.17333333333333334
75199,0.02
75200,0.013333333333333334
75201,0.36666666666666664
75202,0.07666666666666666
75203,0.0
75204,0.06
75205,0.03
75206,0.013333333333333334
75207,0.18333333333333332
75208,0.016666666666666666
75209,0.016666666666666666
75210,0.0033333333333333335
75211,0.05333333333333334
75212,0.14333333333333334
75213,0.05333333333333334
75214,0.14333333333333334
75215,0.023333333333333334
75216,0.006666666666666667
75217,0.17
75218,0.04
75219,0.05333333333333334
75220,0.023333333333333334
75221,0.02
75222,0.006666666666666667
75223,0.013333333333333334
75224,0.04
75225,0.023333333333333334
75226,0.0
75227,0.0
75228,0.043333333333333335
75229,0.09333333333333334
75230,0.07333333333333333
75231,0.023333333333333334
75232,0.14666666666666667
75233,0.006666666666666667
75234,0.06333333333333334
75235,0.0033333333333333335
75236,0.06
75237,0.10333333333333333
75238,0.056666666666666664
75239,0.0
75240,0.0
75241,0.0033333333333333335
75242,0.26
75243,0.0
75244,0.006666666666666667
75245,0.18333333333333332
75246,0.0033333333333333335
75247,0.0033333333333333335
75248,0.006666666666666667
75249,0.0
75250,0.04666666666666667
75251,0.0
75252,0.043333333333333335
75253,0.0
75254,0.016666666666666666
75255,0.0
75256,0.023333333333333334
75257,0.17333333333333334
75258,0.02
75259,0.16
75260,0.09666666666666666
75261,0.03333333333333333
75262,0.056666666666666664
75263,0.0
75264,0.016666666666666666
75265,0.01
75266,0.01
75267,0.016666666666666666
75268,0.0033333333333333335
75269,0.0
75270,0.03333333333333333
75271,0.023333333333333334
75272,0.32666666666666666
75273,0.0
75274,0.12666666666666668
75275,0.006666666666666667
75276,0.05
75277,0.0033333333333333335
75278,0.08
75279,0.0033333333333333335
75280,0.016666666666666666
75281,0.06333333333333334
75282,0.0
75283,0.02
75284,0.02
75285,0.01
75286,0.006666666666666667
75287,0.08666666666666667
75288,0.08333333333333333
75289,0.006666666666666667
75290,0.0
75291,0.0
75292,0.03
75293,0.31
75294,0.04
75295,0.05
75296,0.0
75297,0.0
75298,0.0033333333333333335
75299,0.006666666666666667
75300,0.06333333333333334
75301,0.4866666666666667
